VIN,服务器接收时间,数据采集时间,里程(km),SOC
LDD3B6K60N0000235,2023-05-24 10:40:09,2023-05-24 10:40:09,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:09,2023-05-24 10:40:09,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:09,2023-05-24 10:40:09,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:10,2023-05-24 10:40:10,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:10,2023-05-24 10:40:10,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:10,2023-05-24 10:40:10,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:11,2023-05-24 10:40:11,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:11,2023-05-24 10:40:11,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:11,2023-05-24 10:40:11,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:12,2023-05-24 10:40:12,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:12,2023-05-24 10:40:12,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:12,2023-05-24 10:40:12,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:12,2023-05-24 10:40:12,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:13,2023-05-24 10:40:13,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:13,2023-05-24 10:40:13,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:13,2023-05-24 10:40:13,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:14,2023-05-24 10:40:14,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:40:14,2023-05-24 10:40:14,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:14,2023-05-24 10:40:14,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:15,2023-05-24 10:40:15,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:16,2023-05-24 10:40:16,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:16,2023-05-24 10:40:16,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:16,2023-05-24 10:40:16,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:16,2023-05-24 10:40:16,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:18,2023-05-24 10:40:18,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:18,2023-05-24 10:40:18,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:18,2023-05-24 10:40:18,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:18,2023-05-24 10:40:18,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:18,2023-05-24 10:40:18,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:18,2023-05-24 10:40:18,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:19,2023-05-24 10:40:19,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:19,2023-05-24 10:40:19,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:19,2023-05-24 10:40:19,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:19,2023-05-24 10:40:19,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:19,2023-05-24 10:40:19,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:19,2023-05-24 10:40:19,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:20,2023-05-24 10:40:20,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:20,2023-05-24 10:40:20,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:20,2023-05-24 10:40:20,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:21,2023-05-24 10:40:21,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:21,2023-05-24 10:40:21,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:21,2023-05-24 10:40:21,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:22,2023-05-24 10:40:22,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:22,2023-05-24 10:40:22,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:22,2023-05-24 10:40:22,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:23,2023-05-24 10:40:23,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:23,2023-05-24 10:40:23,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:23,2023-05-24 10:40:23,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:23,2023-05-24 10:40:23,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:24,2023-05-24 10:40:24,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:24,2023-05-24 10:40:24,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:24,2023-05-24 10:40:24,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:25,2023-05-24 10:40:25,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:25,2023-05-24 10:40:25,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:25,2023-05-24 10:40:25,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:26,2023-05-24 10:40:26,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:26,2023-05-24 10:40:26,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:26,2023-05-24 10:40:26,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:26,2023-05-24 10:40:26,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:27,2023-05-24 10:40:27,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:27,2023-05-24 10:40:27,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:27,2023-05-24 10:40:27,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:28,2023-05-24 10:40:28,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:28,2023-05-24 10:40:28,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:28,2023-05-24 10:40:28,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:29,2023-05-24 10:40:29,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:29,2023-05-24 10:40:29,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:29,2023-05-24 10:40:29,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:30,2023-05-24 10:40:30,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:30,2023-05-24 10:40:30,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:30,2023-05-24 10:40:30,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:30,2023-05-24 10:40:30,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:31,2023-05-24 10:40:31,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:31,2023-05-24 10:40:31,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:31,2023-05-24 10:40:31,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:32,2023-05-24 10:40:32,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:32,2023-05-24 10:40:32,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:32,2023-05-24 10:40:32,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:33,2023-05-24 10:40:33,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:33,2023-05-24 10:40:33,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:33,2023-05-24 10:40:33,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:33,2023-05-24 10:40:33,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:34,2023-05-24 10:40:34,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:34,2023-05-24 10:40:34,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:34,2023-05-24 10:40:34,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:35,2023-05-24 10:40:35,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:35,2023-05-24 10:40:35,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:35,2023-05-24 10:40:35,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:36,2023-05-24 10:40:36,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:36,2023-05-24 10:40:36,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:36,2023-05-24 10:40:36,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:36,2023-05-24 10:40:36,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:37,2023-05-24 10:40:37,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:37,2023-05-24 10:40:37,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:37,2023-05-24 10:40:37,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:38,2023-05-24 10:40:38,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:38,2023-05-24 10:40:38,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:38,2023-05-24 10:40:38,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:39,2023-05-24 10:40:39,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:39,2023-05-24 10:40:39,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:39,2023-05-24 10:40:39,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:40,2023-05-24 10:40:40,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:40,2023-05-24 10:40:40,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:40,2023-05-24 10:40:40,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:40,2023-05-24 10:40:40,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:41,2023-05-24 10:40:41,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:41,2023-05-24 10:40:41,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:41,2023-05-24 10:40:41,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:42,2023-05-24 10:40:42,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:42,2023-05-24 10:40:42,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:42,2023-05-24 10:40:42,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:43,2023-05-24 10:40:43,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:43,2023-05-24 10:40:43,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:43,2023-05-24 10:40:43,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:44,2023-05-24 10:40:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:40:44,2023-05-24 10:40:44,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:44,2023-05-24 10:40:44,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:44,2023-05-24 10:40:44,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:45,2023-05-24 10:40:45,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:45,2023-05-24 10:40:45,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:45,2023-05-24 10:40:45,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:46,2023-05-24 10:40:46,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:46,2023-05-24 10:40:46,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:46,2023-05-24 10:40:46,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:47,2023-05-24 10:40:47,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:47,2023-05-24 10:40:47,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:47,2023-05-24 10:40:47,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:47,2023-05-24 10:40:47,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:48,2023-05-24 10:40:48,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:48,2023-05-24 10:40:48,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:48,2023-05-24 10:40:48,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:49,2023-05-24 10:40:49,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:49,2023-05-24 10:40:49,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:49,2023-05-24 10:40:49,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:50,2023-05-24 10:40:50,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:50,2023-05-24 10:40:50,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:50,2023-05-24 10:40:50,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:50,2023-05-24 10:40:50,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:51,2023-05-24 10:40:51,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:51,2023-05-24 10:40:51,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:51,2023-05-24 10:40:51,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:52,2023-05-24 10:40:52,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:52,2023-05-24 10:40:52,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:52,2023-05-24 10:40:52,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:53,2023-05-24 10:40:53,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:53,2023-05-24 10:40:53,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:53,2023-05-24 10:40:53,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:53,2023-05-24 10:40:53,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:54,2023-05-24 10:40:54,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:54,2023-05-24 10:40:54,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:54,2023-05-24 10:40:54,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:55,2023-05-24 10:40:55,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:55,2023-05-24 10:40:55,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:55,2023-05-24 10:40:55,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:56,2023-05-24 10:40:56,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:56,2023-05-24 10:40:56,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:56,2023-05-24 10:40:56,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:57,2023-05-24 10:40:57,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:57,2023-05-24 10:40:57,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:57,2023-05-24 10:40:57,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:57,2023-05-24 10:40:57,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:58,2023-05-24 10:40:58,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:58,2023-05-24 10:40:58,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:58,2023-05-24 10:40:58,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:59,2023-05-24 10:40:59,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:59,2023-05-24 10:40:59,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:40:59,2023-05-24 10:40:59,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:00,2023-05-24 10:41:00,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:00,2023-05-24 10:41:00,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:00,2023-05-24 10:41:00,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:00,2023-05-24 10:41:00,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:01,2023-05-24 10:41:01,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:01,2023-05-24 10:41:01,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:01,2023-05-24 10:41:01,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:02,2023-05-24 10:41:02,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:02,2023-05-24 10:41:02,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:02,2023-05-24 10:41:02,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:03,2023-05-24 10:41:03,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:03,2023-05-24 10:41:03,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:03,2023-05-24 10:41:03,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:04,2023-05-24 10:41:04,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:04,2023-05-24 10:41:04,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:04,2023-05-24 10:41:04,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:04,2023-05-24 10:41:04,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:05,2023-05-24 10:41:05,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:05,2023-05-24 10:41:05,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:05,2023-05-24 10:41:05,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:06,2023-05-24 10:41:06,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:06,2023-05-24 10:41:06,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:06,2023-05-24 10:41:06,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:07,2023-05-24 10:41:07,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:41:07,2023-05-24 10:41:07,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:41:07,2023-05-24 10:41:07,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:41:07,2023-05-24 10:41:07,17641.6,76
LDD3B6K60N0000235,2023-05-24 10:41:08,2023-05-24 10:41:08,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:41:08,2023-05-24 10:41:08,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:41:08,2023-05-24 10:41:08,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:41:10,2023-05-24 10:41:10,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:41:10,2023-05-24 10:41:10,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:41:10,2023-05-24 10:41:10,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:41:15,2023-05-24 10:41:15,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:41:44,2023-05-24 10:41:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:42:14,2023-05-24 10:42:14,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:42:44,2023-05-24 10:42:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:43:14,2023-05-24 10:43:14,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:43:44,2023-05-24 10:43:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:44:14,2023-05-24 10:44:14,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:44:44,2023-05-24 10:44:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:45:14,2023-05-24 10:45:14,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:45:44,2023-05-24 10:45:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:46:14,2023-05-24 10:46:14,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:46:44,2023-05-24 10:46:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:47:14,2023-05-24 10:47:14,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:47:44,2023-05-24 10:47:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:48:14,2023-05-24 10:48:14,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:48:44,2023-05-24 10:48:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:49:14,2023-05-24 10:49:14,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:49:44,2023-05-24 10:49:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:50:14,2023-05-24 10:50:14,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:50:44,2023-05-24 10:50:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:51:14,2023-05-24 10:51:14,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:51:44,2023-05-24 10:51:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:52:14,2023-05-24 10:52:14,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:52:44,2023-05-24 10:52:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:53:14,2023-05-24 10:53:14,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:53:44,2023-05-24 10:53:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:54:14,2023-05-24 10:54:14,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:54:44,2023-05-24 10:54:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:55:14,2023-05-24 10:55:14,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:55:44,2023-05-24 10:55:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:56:14,2023-05-24 10:56:14,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:56:44,2023-05-24 10:56:44,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:57:15,2023-05-24 10:57:15,17641.6,75
LDD3B6K60N0000235,2023-05-24 10:57:44,2023-05-24 10:57:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 10:58:15,2023-05-24 10:58:15,17641.6,74
LDD3B6K60N0000235,2023-05-24 10:58:45,2023-05-24 10:58:45,17641.6,74
LDD3B6K60N0000235,2023-05-24 10:59:14,2023-05-24 10:59:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 10:59:44,2023-05-24 10:59:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:00:14,2023-05-24 11:00:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:00:44,2023-05-24 11:00:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:01:14,2023-05-24 11:01:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:01:44,2023-05-24 11:01:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:02:14,2023-05-24 11:02:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:02:44,2023-05-24 11:02:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:03:14,2023-05-24 11:03:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:03:44,2023-05-24 11:03:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:04:14,2023-05-24 11:04:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:04:44,2023-05-24 11:04:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:05:14,2023-05-24 11:05:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:05:44,2023-05-24 11:05:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:06:14,2023-05-24 11:06:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:06:44,2023-05-24 11:06:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:07:14,2023-05-24 11:07:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:07:44,2023-05-24 11:07:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:08:14,2023-05-24 11:08:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:08:44,2023-05-24 11:08:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:09:14,2023-05-24 11:09:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:09:44,2023-05-24 11:09:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:10:14,2023-05-24 11:10:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:10:44,2023-05-24 11:10:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:11:14,2023-05-24 11:11:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:11:44,2023-05-24 11:11:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:12:14,2023-05-24 11:12:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:12:44,2023-05-24 11:12:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:13:14,2023-05-24 11:13:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:13:44,2023-05-24 11:13:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:14:14,2023-05-24 11:14:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:14:44,2023-05-24 11:14:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:15:14,2023-05-24 11:15:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:15:44,2023-05-24 11:15:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:16:14,2023-05-24 11:16:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:16:44,2023-05-24 11:16:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:17:14,2023-05-24 11:17:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:17:44,2023-05-24 11:17:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:18:14,2023-05-24 11:18:14,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:18:44,2023-05-24 11:18:44,17641.6,74
LDD3B6K60N0000235,2023-05-24 11:19:14,2023-05-24 11:19:14,17641.7,74
LDD3B6K60N0000235,2023-05-24 11:19:44,2023-05-24 11:19:44,17641.7,74
LDD3B6K60N0000235,2023-05-25 11:40:55,2023-05-25 11:40:55,17641.7,74
LDD3B6K60N0000235,2023-05-25 11:40:56,2023-05-25 11:40:56,17641.7,74
LDD3B6K60N0000235,2023-05-25 11:40:56,2023-05-25 11:40:56,17641.7,74
LDD3B6K60N0000235,2023-05-25 11:41:25,2023-05-25 11:41:25,17641.7,74
LDD3B6K60N0000235,2023-05-25 11:41:55,2023-05-25 11:41:55,17641.7,74
LDD3B6K60N0000235,2023-05-25 11:42:25,2023-05-25 11:42:25,17641.7,74
LDD3B6K60N0000235,2023-05-25 11:42:55,2023-05-25 11:42:55,17641.7,74
LDD3B6K60N0000235,2023-05-25 11:43:25,2023-05-25 11:43:25,17641.7,74
LDD3B6K60N0000235,2023-05-25 11:43:55,2023-05-25 11:43:55,17641.8,74
LDD3B6K60N0000235,2023-05-25 11:44:25,2023-05-25 11:44:25,17641.8,74
LDD3B6K60N0000235,2023-05-25 11:44:55,2023-05-25 11:44:55,17641.8,74
LDD3B6K60N0000235,2023-05-25 11:45:25,2023-05-25 11:45:25,17641.8,74
LDD3B6K60N0000235,2023-05-25 11:45:55,2023-05-25 11:45:55,17641.8,74
LDD3B6K60N0000235,2023-05-25 11:46:25,2023-05-25 11:46:25,17641.8,74
LDD3B6K60N0000235,2023-05-25 11:46:55,2023-05-25 11:46:55,17641.8,74
LDD3B6K60N0000235,2023-05-25 11:47:25,2023-05-25 11:47:25,17641.8,74
LDD3B6K60N0000235,2023-05-25 11:47:55,2023-05-25 11:47:55,17641.8,74
LDD3B6K60N0000235,2023-05-25 11:48:25,2023-05-25 11:48:25,17641.8,73
LDD3B6K60N0000235,2023-05-25 11:48:55,2023-05-25 11:48:55,17641.8,73
LDD3B6K60N0000235,2023-05-25 11:49:25,2023-05-25 11:49:25,17641.8,73
LDD3B6K60N0000235,2023-05-25 11:49:55,2023-05-25 11:49:55,17641.8,73
LDD3B6K60N0000235,2023-05-25 11:50:25,2023-05-25 11:50:25,17641.8,73
LDD3B6K60N0000235,2023-05-25 11:50:55,2023-05-25 11:50:55,17641.8,73
LDD3B6K60N0000235,2023-05-25 11:51:25,2023-05-25 11:51:25,17641.8,73
LDD3B6K60N0000235,2023-05-25 11:51:55,2023-05-25 11:51:55,17641.9,73
